vAveCoor	vOM	Ea	ModelStdDv
0.00000000000000000000	0.69999999999999999999	887.95830381189615337911	361.08157342576699028180
0.00000000000000000000	0.70999999999999999998	909.56356236945217308421	371.09745760063601949241
0.00000000000000000000	0.72000000000000000003	893.04613405481581506207	363.79014689315058933561
0.00000000000000000000	0.73000000000000000002	896.92106866063798764621	367.08633358965362655790
0.00000000000000000000	0.74000000000000000001	913.80574895920255673598	377.12300097692216824252
0.00000000000000000000	0.75000000000000000000	898.55460444066914815764	369.58714168551640633087
0.00000000000000000000	0.75999999999999999999	918.15691814261825376420	378.29719060185033666088
0.00000000000000000000	0.76999999999999999998	934.43191392809041317946	384.18572665545507513474
0.00000000000000000000	0.77999999999999999997	925.54933894816221434665	374.33239446517520349067
0.00000000000000000000	0.79000000000000000002	952.60582869681904460979	384.85515315686202800216
0.00000000000000000000	0.80000000000000000001	956.56764875819572152560	382.52353964533487049038
0.00000000000000000000	0.81000000000000000000	946.65109639342626157710	373.44151674342511582072
0.00000000000000000000	0.81999999999999999999	967.99953501685306112012	384.64185912796529590030
0.00000000000000000000	0.82999999999999999998	953.82900538370913745556	375.89300873836842434295
0.00000000000000000000	0.83999999999999999998	943.09521951477995227453	370.63892343201237533634
0.00000000000000000000	0.85000000000000000002	956.69044906318786058996	379.33313297091960919483
0.00000000000000000000	0.86000000000000000001	934.55114813985782118433	366.92366745833558552836
0.00000000000000000000	0.87000000000000000000	936.74455327828021539149	366.65725845628017845468
0.00000000000000000000	0.88000000000000000000	952.58073418481719213391	372.27861541716737406316
0.00000000000000000000	0.88999999999999999999	936.53637381524101357400	360.05386222396447776228
0.00000000000000000000	0.89999999999999999998	954.19425748362567279992	365.00879060510756804470
0.00000000000000000000	0.91000000000000000002	965.15050807708170843568	367.49825828967283047888
0.00000000000000000000	0.92000000000000000002	950.19572238686282106279	357.95974222147158236296
0.00000000000000000000	0.93000000000000000001	970.56687774081458236486	367.72035268322527476470
0.00000000000000000000	0.94000000000000000000	967.41475153523138019729	366.83529613499630236961
0.00000000000000000000	0.94999999999999999999	953.70896698985489914335	361.64070799880737938636
0.00000000000000000000	0.95999999999999999998	974.71814482941109708536	374.74780322767191870215
0.00000000000000000000	0.97000000000000000003	964.92616050027598362249	370.85586943551661448515
0.00000000000000000000	0.98000000000000000002	965.17873473622620650314	371.43427466933952438288
0.00000000000000000000	0.99000000000000000001	992.35195924216984475486	386.16764726860117046270
0.00000000000000000000	1.00000000000000000000	983.76181335570748343056	379.04903745077832591392
0.01000000000000000000	0.00000000000000000000	1158.36983606735804674948	531.11146571065537314027
0.01000000000000000000	0.01000000000000000000	1147.77532144790008294954	528.87511992816620293167
0.01000000000000000000	0.02000000000000000000	1164.70260437957437305023	520.33415400938847372725
0.01000000000000000000	0.03000000000000000000	1150.35767194416223779818	516.05546009401846518916
0.01000000000000000000	0.04000000000000000000	1136.18759843710925483418	509.44380138769950691624
0.01000000000000000000	0.05000000000000000000	1151.05959988375497238255	495.64014621654205186574
0.01000000000000000000	0.06000000000000000000	1137.58542968781313131643	485.09339987295422733093
0.01000000000000000000	0.07000000000000000000	1123.20392080039948579095	474.62331136830610092692
0.01000000000000000000	0.08000000000000000000	1140.76899155473829106100	462.92966005667776666077
0.01000000000000000000	0.09000000000000000000	1131.78213008434808362068	454.94420239578641035338
0.01000000000000000000	0.10000000000000000000	1117.57674268780695236991	448.83618843588461910787
0.01000000000000000000	0.11000000000000000000	1134.94289246275968463529	444.56537640451024856469
0.01000000000000000000	0.12000000000000000000	1126.08568397623273615871	440.17423848433571215155
0.01000000000000000000	0.13000000000000000000	1106.79005169932242935715	435.17019315452613900663
0.01000000000000000000	0.14000000000000000000	1117.37190685786640054200	430.27310160560158491805
0.01000000000000000000	0.15000000000000000001	1101.58266308203196159887	422.37525959216246235206
0.01000000000000000000	0.16000000000000000000	1071.48439515997492710309	412.81290218060777194586
0.01000000000000000000	0.17000000000000000000	1073.74632750134886782778	403.32500430494899129608
0.01000000000000000000	0.18000000000000000001	1056.49124781068048295474	393.28866173745842821363
0.01000000000000000000	0.19000000000000000000	1027.31416212736918291970	384.03567841939461510736
0.01000000000000000000	0.20000000000000000000	1035.02168915165841400761	377.23200978085534307294
0.01000000000000000000	0.20999999999999999999	1027.75952645425108800126	371.65656688399072363205
0.01000000000000000000	0.22000000000000000000	1005.49081319061479555810	366.42879014013869073962
0.01000000000000000000	0.23000000000000000000	1018.33425453537097776779	364.24336644437065607649
0.01000000000000000000	0.24000000000000000000	1016.33271984626545780817	361.46017418941352866701
0.01000000000000000000	0.25000000000000000000	993.83724778917141934320	356.04071979782759868605
0.01000000000000000000	0.25999999999999999999	1003.97879015109399897243	353.54319178212674787409
0.01000000000000000000	0.27000000000000000001	1001.36724243038748594081	349.66189060808663954805
0.01000000000000000000	0.28000000000000000000	976.79900256626321780606	341.66312391219977051549
0.01000000000000000000	0.28999999999999999999	986.87292710770058196124	341.19931915464890648249
0.01000000000000000000	0.30000000000000000001	990.07224675447047262944	341.53949022443932539983
0.01000000000000000000	0.31000000000000000000	970.62979998746861054482	335.13428725927248902350
0.01000000000000000000	0.31999999999999999999	984.56270685634915812434	340.54721915983017127560
0.01000000000000000000	0.33000000000000000001	992.71648525854686662129	344.96435247576150534554
0.01000000000000000000	0.34000000000000000000	973.55514929364728160532	337.36033491854654095543
0.01000000000000000000	0.34999999999999999999	984.00479033124868655236	342.47921599652263183189
0.01000000000000000000	0.36000000000000000001	989.14691313657035159901	346.04491643598514066804
0.01000000000000000000	0.37000000000000000000	962.53755367894654854100	335.59704209171823433011
0.01000000000000000000	0.38000000000000000000	962.36956449328112278563	337.35689483801175284072
0.01000000000000000000	0.38999999999999999999	960.24128464985571518309	339.26787922888421331069
0.01000000000000000000	0.40000000000000000001	927.58315783388689007571	328.85864407655930047314
0.01000000000000000000	0.41000000000000000000	924.56098345345181693800	330.71253155653033950490
0.01000000000000000000	0.41999999999999999999	927.75755385776860767466	335.22605364991859627777
0.01000000000000000000	0.43000000000000000001	902.34686246818596505603	327.40883543871993627272
0.01000000000000000000	0.44000000000000000000	905.45480246023946202527	330.12670922360308944921
0.01000000000000000000	0.44999999999999999999	916.72950156303194035878	336.32179012893667272022
0.01000000000000000000	0.46000000000000000001	896.04513410596799161123	329.01080636740147994379
0.01000000000000000000	0.47000000000000000000	899.05884658198772374504	331.84803238924158033663
0.01000000000000000000	0.47999999999999999999	910.83889964719594112275	339.67479725180966351750
0.01000000000000000000	0.49000000000000000001	888.31661306363513841422	333.24220432695001087309
0.01000000000000000000	0.50000000000000000000	887.19237086514670698190	337.02518499459403986118
0.01000000000000000000	0.50999999999999999999	899.75251883587610601811	348.37924845312997979008
0.01000000000000000000	0.51999999999999999998	880.75003687904951088505	344.09289282429017467480
0.01000000000000000000	0.52999999999999999997	883.67042185152136857251	349.72627177318323149491
0.01000000000000000000	0.54000000000000000002	904.41309779915963595887	364.20547260694015501148
0.01000000000000000000	0.55000000000000000001	892.21056042968126920112	358.04439362472202276755
0.01000000000000000000	0.56000000000000000000	896.31928982760256768847	360.12207709097621322059
0.01000000000000000000	0.56999999999999999999	917.61863149413701090662	372.44279304226670920808
0.01000000000000000000	0.57999999999999999998	903.00818809843553214289	363.12243399764605181201
0.01000000000000000000	0.58999999999999999998	899.29091157513638654653	361.84818138098575984740
0.01000000000000000000	0.60000000000000000002	913.45604641788426814042	372.60419750922813739158
0.01000000000000000000	0.61000000000000000001	891.51693863645719917432	362.88981070472675749539
0.01000000000000000000	0.62000000000000000000	879.06400537262511329928	359.88934110756659370822
0.01000000000000000000	0.63000000000000000000	890.89740705898189260248	369.64810101236015027482
0.01000000000000000000	0.63999999999999999999	872.76415915950930762834	361.80549336999694695627
0.01000000000000000000	0.64999999999999999998	865.88238488416271643189	358.55689052718219023141
0.01000000000000000000	0.66000000000000000002	887.82071468610991399339	367.71595347514136592482
0.01000000000000000000	0.67000000000000000002	880.12052709763968671997	360.53476518599065309134
0.01000000000000000000	0.68000000000000000001	877.74172563512144396025	356.13223222772066930975
0.01000000000000000000	0.69000000000000000000	902.46860847165341823484	365.26392642333322724468
0.01000000000000000000	0.69999999999999999999	895.34462458691465180927	359.89200070908535353253
0.01000000000000000000	0.70999999999999999998	887.98207765099005966958	356.32059948193645004810
