reg0_Ea	reg1_Ea	reg2_Ea	reg3_Ea	reg4_Ea	reg5_Ea	reg6_Ea	reg7_Ea	reg8_Ea	reg9_Ea	reg10_Log10A	reg11_Log10A	reg12_Log10A	reg13_Log10A	reg14_Log10A	reg15_Log10A	reg16_Log10A	reg17_Log10A	reg18_Log10A	reg19_Log10A	bag0_Ea	bag0_Ea_stdev	bag1_Log10A	bag1_Log10A_stdev	Ea	Log10A
1082.20962115076193299501	1038.90593184348559985253	1099.54019670498631633393	1060.96001071996162812283	1093.23640249288240777759	1019.70624413732586732717	1092.04123992816312238574	1138.79209252855236300661	1108.03123072383746006153	1060.24150844490793232922	7.15511233583224282029	7.29567841513563418443	7.17493672319369579782	7.43806343617659471460	7.53463982488053796160	6.65949589817707077177	6.95345511585822428913	7.46158357008565487414	7.19498158240591667578	7.34783272244702168052	1104.86869276726721489368	28.70349543919610020397	7.54619556183317843553	0.24421522270925453865	1167.00000000000000000000	7.98102969399999999985
1072.17148507303163995630	1058.34764133107175432258	1078.27517445965226272619	1053.89473326889094195735	1124.83171424600614196621	1029.81928543481566740159	1110.94587905363346180820	1191.84755664514877793181	1140.76043121628908583176	1033.96314880901803778812	7.05651677274562416642	7.29271455090538850419	7.20365337688679474581	7.16177247690622796302	7.73725435933329652727	6.65608166009273266583	6.87137134223384826726	7.33011109468224773128	7.16513178288506624725	7.76173482200083775240	1114.80480427884818694917	47.44729907168269520193	7.66839510786019964636	0.37318496347081348422	1168.00000000000000000000	7.91849128899999999982
850.06533346758016733702	981.26406033436284737093	1035.35986432602334694764	980.47259321076666482853	1028.97916501581569947987	967.87645039229036419970	1032.49268417275015963241	844.32761859870185716659	953.46896186713679544056	1140.47487671733498082460	6.95825598232142539246	7.03678823439187658972	7.17146430083225538965	6.86855845645022833161	6.84675037074861725372	7.01812794375766890731	7.22343007537020476150	7.54354850288350835957	7.20684754101182062369	5.97574144864117329234	986.18498126982586321487	88.92837425452395324482	6.66967460984126300425	0.48988493883211582764	839.00000000000000000000	5.78002525999999999980
972.30001205512981954371	993.49534935730400464493	1065.63107922332081400896	1026.60811786195467476546	1035.14107531315625365664	979.40538164451212543860	1046.59832780755533576666	892.57485954068860145583	992.83995125977467388623	1128.08917999818823929559	7.16675527441910276139	7.15366241934891855525	7.13202615513763404920	6.93409461149875754309	6.99322902930813938838	7.13440923824892248017	7.15442490595294344757	7.57625560618412812255	7.24821691658864569741	6.28241636995724661574	1026.37465612450466356798	61.02915240559654447630	6.88801745716907528813	0.38673012674318763728	1028.00000000000000000000	6.86445858100000000021
1035.30613267468262961302	1007.90084514846428254131	1092.71548501138388154175	1044.72776787936447684402	1090.45626046687621979459	991.79162295060078069486	1065.55351320936642878223	974.23920849792997778138	1030.58980593621259735926	1109.74509449865157506565	7.23230049329139745851	7.23129891453573819815	7.11584959031852193334	7.04369209171328370745	7.18085283467555468562	6.81758389259162345120	7.07116694564731851358	7.57425918226716079693	7.26629182121408667694	6.60706287549432325079	1073.95901213359589676521	45.73211190673524763339	7.07415173067707980835	0.27054011922319199743	1148.00000000000000000000	7.70742417000000000016
1054.11138464022659633201	1024.11454305966927513794	1106.16893403161449960237	1049.85298685988106059952	1057.73643477715402072548	1005.21137208993476369612	1086.75820072544593131170	1061.71391590881082045428	1066.73497505702692755847	1087.36631781813619657129	7.22399113360752664903	7.27834983300420428065	7.11565323967626284229	7.33155498778948810056	7.38499300476238751401	6.64366696636812292809	6.98414752159642482354	7.50227842225332688247	7.26431044210174409193	6.95739776134204745972	1079.63832885258922877902	25.50463780849594797387	7.33757690831034561744	0.22395431869457457236	1134.00000000000000000000	7.69396104099999999983
1050.09106345299588980424	1041.71079604877943491914	1098.86957481024285065985	1047.58586964224948046009	1095.99160611973242884787	1017.77926578225492304508	1107.19070635563878113317	1133.54616881712261999837	1101.26694538160333092236	1061.81489787189183182647	7.16903447191197074062	7.29784130389756119373	7.12965971058802239213	7.30627897526882299139	7.59198937633997594787	6.57635728066089225718	6.90048483083651298386	7.35493844686247692788	7.24579045247887681969	7.34402707746979110937	1098.72418303984116516592	31.25352390453502122482	7.52863635236771496471	0.26255219097192744582	1183.00000000000000000000	8.02619632000000000037
1046.82998825441593737651	1060.29341173631565542479	1069.11019903627619598296	1040.20032807542221897634	1169.01781856229086731247	1025.46378818731100335260	1122.25707484693964488542	1176.68794873448462645626	1134.10081632472448731619	1033.52771374194707298955	7.08086301464062728428	7.29085595527749631695	7.15792514485159969695	6.93797557188014527409	7.78805727196086161612	6.50929773097365410583	6.82396690373064274127	7.15685386480684831989	7.21406193527676914412	7.78069785446034956067	1120.97113113849607701766	60.92087122446229455197	7.62707634568400344357	0.43441909889578385551	1183.00000000000000000000	7.96148644200000000018
645.50385486950731461775	976.81063855214825553119	962.05346339906580688250	992.90569148425273793279	707.81306235572763974062	884.06329991166181997420	777.99762491813078213454	995.29497960736399875259	620.24866966952785318767	645.37142047265025812663	6.41575196467344710527	6.69712987566378308013	7.40521653068885044036	4.92131126424916354525	7.31838166661223343823	7.56360709655309043642	6.88333164989590962080	4.18955676579273816017	5.34595991195092801185	7.29985931211306215971	747.58268889550434965763	149.04238089511366027740	6.85987792880303281270	1.07513514948100371671	831.69197330000000001338	6.04427836500000000008
1060.16092144080206338685	659.59340757999380011611	820.46467203406456469850	941.32546493665919395966	699.19825521482376506910	1071.63222992876816042074	727.27936110883047149400	691.94103754078842527520	956.16931107754265539711	835.06718284356396342361	5.49235833946389817584	4.98081890768287914584	4.32323285878499063983	4.48690151813382999413	6.42032082979608986761	5.74703542580313359034	4.39765449688103338133	5.17564691766526977640	4.33525091871120610287	4.99015693999404597037	786.83895360354523446089	140.12325685617475833078	5.23585415692275346058	0.70553536551899176106	858.88496190000000002351	5.84983727100000000000
933.01118028722105890438	693.18101055531823728728	775.11505677031175132186	952.47319725554485403407	561.29560804479623170593	1045.21761978819580518607	719.39321344419471415677	660.39918682843117814230	1140.67084333342842583647	626.82400240924136536336	5.58239273326446294732	5.64185714609949943987	6.18255127059236642140	3.94723496920621559018	7.73115873333705305726	7.41260697726402328911	5.11953320220275465147	5.15347549659191869059	4.21998984376314262290	6.09790470617887692129	694.70298984552742715959	192.58276923480004384770	6.09954094326994917218	1.25351834172980151883	619.15877049999999998109	4.95855408500000000016
977.55769200490053805197	716.48169200778572518473	856.59303278103283396661	952.16046666028924372327	1138.32270929881596766009	1054.32401682531731079706	728.88049207294636744336	767.53958304278211421945	784.84758096915386982317	764.17527120679231433797	5.18539417396577562158	5.26322150658371430698	4.92936121108203550989	3.76687986443934362101	6.09163217226264519510	6.67144401269303910507	4.75032354316513760750	5.04601141191593830469	4.56299161328299840434	4.19739443635644882136	919.37676102175120651516	162.76451938730429146174	4.77986917921892014074	0.90333174343621325578	987.56364629999999998899	5.86170688100000000006
1008.04329441331777417190	762.82663558153345295665	863.34211930428116410496	949.81066066074251930118	829.64803400266251953710	1027.62525512310489572698	740.75613245775127779780	838.70343873262772937949	802.77384037592331544886	832.08053762728066882204	5.14970481394426116140	5.20310154149228035192	4.80823047198640551869	4.37979498170443919298	5.79238361019584901968	5.63643707341137789602	4.60813810362287057387	5.09254250199441501311	4.72052639720079325603	5.37381450110321345903	839.56035956664468800081	78.09432186408504641267	5.18102277796760755588	0.49209145381936211368	459.79441030000000001365	3.85575694299999999996
