Atom	zElectronegativity	zElectronegativityFromH	zElectronegativityFromO	zMass	zValence	zRadius01	zRadius02	zRadius03	zRadius04	zRadius05	zRadius06	zRadius07	zRadius08	zRadius09	zRadius10	zRadius11	zRadius12	zRadius13	zRadius14	zXensity	zMolDensity	zFilling	zPorosity	zBulkModulus	zShearModulus	zPoissonRatio	zThermalConductivity	zThermalExpansion	zSuperconducting	zOuterPrincipal	zOuterAzimuthal	zOuterNelectron	zOuterNnonquenched	zOuterRnonquenched	zOuterFillingnonquenched	zDebyeTemp	zHubbardU	zMMSusc
28	...	28	...	La0.750Sr0.250Ga0.900Mg0.100O2.825	...	Perovskites
OM	1.41250000000000000002
Atomname	La	Sr	Ga	Mg
Content	0.75000000000000000000	0.25000000000000000000	0.89999999999999999998	0.10000000000000000000
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.02874999999999999995	Max=	-1.63000000000000000000	StdDv=	0.36740432428048529976	Skew=	0.09890580558621309007	Kurto=	1.12831364709128393882
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	95.63265124999999999139	Max=	138.90546999999999999709	StdDv=	35.59069882239193877496	Skew=	0.09649926428825102067	Kurto=	1.75280064987656334957
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.82499999999999999983	Max=	3.00000000000000000000	StdDv=	0.37996710383926659080	Skew=	-1.71067440689539936862	Kurto=	3.92640692640692640417
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.84950000000000000001	Max=	1.17999999999999999995	StdDv=	0.22513051770028869188	Skew=	0.10901084377619783123	Kurto=	1.23395175082164574286
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	5.38274999999999999994	Max=	6.15000000000000000009	StdDv=	1.39630402760287130812	Skew=	-1.74875168221989039973	Kurto=	4.22044096408400772795
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06209267500000000000	Max=	0.08476400000000000000	StdDv=	0.02196719489191496657	Skew=	-0.08643980296714573617	Kurto=	1.23483721198695503237
Filling	0.12275400000000000000	0.12487800000000000000	0.05096000000000000000	0.06740500000000000000	***	Min=	0.05096000000000000000	Ave=	0.08794475000000000000	Max=	0.12487800000000000000	StdDv=	0.03551796619582123540	Skew=	-0.02421165075412897814	Kurto=	1.02675882143015836186
BulkModulus	28.00000000000000000000	0.00000000000000000000	0.00000000000000000000	45.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	30.00000000000000000000	Max=	45.00000000000000000000	StdDv=	5.47722557505166113452	Skew=	2.37346441585571982474	Kurto=	6.63333333333333333278
ShearModulus	14.00000000000000000000	6.09999999999999999991	0.00000000000000000000	17.00000000000000000000	***	Min=	6.09999999999999999991	Ave=	12.47727272727272727210	Max=	17.00000000000000000000	StdDv=	3.56140062056563488435	Skew=	-1.06545892306960118042	Kurto=	2.59593423634899821118
PoissonRatio	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.28999999999999999999	***	Min=	0.28000000000000000000	Ave=	0.28090909090909090909	Max=	0.28999999999999999999	StdDv=	0.00287479787288034484	Skew=	2.84604989415154139925	Kurto=	9.10000000000000000208
ThermalConductivity	13.00000000000000000000	35.00000000000000000000	29.00000000000000000000	160.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	30.29999999999999999931	Max=	160.00000000000000000000	StdDv=	30.93315373511081233134	Skew=	3.62048360613258047680	Kurto=	15.49047806307416540617
ThermalExpansion	0.00001200000000000000	0.00002300000000000000	0.00012000000000000000	0.00002500000000000000	***	Min=	0.00001200000000000000	Ave=	0.00006262500000000000	Max=	0.00012000000000000000	StdDv=	0.00005205270766252223	Skew=	0.18362225252649794207	Kurto=	1.05539367848910286087
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	3.00000000000000000000	3.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.87500000000000000000	Max=	5.00000000000000000000	StdDv=	0.92702481088695786859	Skew=	0.25006685807727524660	Kurto=	1.21024793388429752065
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	2.00000000000000000000	0.00000100000000000000	***	Min=	0.00000100000000000000	Ave=	1.40000005000000000001	Max=	2.00000000000000000000	StdDv=	0.58309506943554882029	Skew=	-0.36317247302221825452	Kurto=	2.27681386118594911746
DebyeTemp	142.00000000000000000000	147.00000000000000000000	320.00000000000000000000	400.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	235.62500000000000000000	Max=	400.00000000000000000000	StdDv=	93.93340393598009072096	Skew=	0.11775820666833330301	Kurto=	1.23094414948282700249
Coor	12.00000000000000000000	12.00000000000000000000	6.00000000000000000000	6.00000000000000000000	***	Min=	6.00000000000000000000	Ave=	9.00000000000000000000	Max=	12.00000000000000000000	StdDv=	2.99999999999999999978	Skew=	0.00000000000000000002	Kurto=	1.00000000000000000043
Radius	1.36000000000000000001	1.44000000000000000005	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	1.00500000000000000000	Max=	1.44000000000000000005	StdDv=	0.37639739637781768271	Skew=	0.00428964419195972554	Kurto=	1.02872125760733596172
!!!	Ea=	976.00000000000000000000	Log10A=	6.90050502299999999993
=================================================================================
29	...	29	...	La0.750Sr0.250Ga0.850Mg0.150O2.800	...	Perovskites
OM	1.39999999999999999998
Atomname	La	Sr	Ga	Mg
Content	0.75000000000000000000	0.25000000000000000000	0.85000000000000000002	0.15000000000000000001
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.04124999999999999999	Max=	-1.63000000000000000000	StdDv=	0.36209244330695441894	Skew=	0.17299457769593567017	Kurto=	1.17611572950323682010
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	94.49720125000000000431	Max=	138.90546999999999999709	StdDv=	37.09200306113618255885	Skew=	0.00785846606772363327	Kurto=	1.81703868485752877571
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.80000000000000000017	Max=	3.00000000000000000000	StdDv=	0.40000000000000000001	Skew=	-1.50000000000000000130	Kurto=	3.25000000000000000282
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.85200000000000000001	Max=	1.17999999999999999995	StdDv=	0.22311432047271192583	Skew=	0.10069660302707607214	Kurto=	1.24874642480752191906
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	5.27850000000000000016	Max=	6.15000000000000000009	StdDv=	1.50452243253465649351	Skew=	-1.54559677713111256049	Kurto=	3.53254616617534340176
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06176332500000000000	Max=	0.08476400000000000000	StdDv=	0.02172221064071000578	Skew=	-0.07024115534643056245	Kurto=	1.25710305316240164477
Filling	0.12275400000000000000	0.12487800000000000000	0.05096000000000000000	0.06740500000000000000	***	Min=	0.05096000000000000000	Ave=	0.08835587500000000000	Max=	0.12487800000000000000	StdDv=	0.03518106221903163344	Skew=	-0.03590283088101880040	Kurto=	1.03988618953435831352
BulkModulus	28.00000000000000000000	0.00000000000000000000	0.00000000000000000000	45.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	30.83333333333333333391	Max=	45.00000000000000000000	StdDv=	6.33552593624940414046	Skew=	1.78885438199983175678	Kurto=	4.19999999999999999853
ShearModulus	14.00000000000000000000	6.09999999999999999991	0.00000000000000000000	17.00000000000000000000	***	Min=	6.09999999999999999991	Ave=	12.67391304347826086994	Max=	17.00000000000000000000	StdDv=	3.60316496036040488562	Skew=	-1.06200627168445904354	Kurto=	2.69181150773367315046
PoissonRatio	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.28999999999999999999	***	Min=	0.28000000000000000000	Ave=	0.28130434782608695654	Max=	0.28999999999999999999	StdDv=	0.00336781160539775381	Skew=	2.19469056285086954838	Kurto=	5.81666666666666660806
ThermalConductivity	13.00000000000000000000	35.00000000000000000000	29.00000000000000000000	160.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	33.57500000000000000069	Max=	160.00000000000000000000	StdDv=	36.96815352435119933147	Skew=	2.93424522226821985838	Kurto=	10.29453929255817046240
ThermalExpansion	0.00001200000000000000	0.00002300000000000000	0.00012000000000000000	0.00002500000000000000	***	Min=	0.00001200000000000000	Ave=	0.00006025000000000000	Max=	0.00012000000000000000	StdDv=	0.00005154548961839435	Skew=	0.28322118080419757212	Kurto=	1.10572860620624819738
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	3.00000000000000000000	3.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.87500000000000000000	Max=	5.00000000000000000000	StdDv=	0.92702481088695786859	Skew=	0.25006685807727524657	Kurto=	1.21024793388429752054
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	2.00000000000000000000	0.00000100000000000000	***	Min=	0.00000100000000000000	Ave=	1.35000007500000000001	Max=	2.00000000000000000000	StdDv=	0.61441012158009683541	Skew=	-0.38479689432351734524	Kurto=	2.33309693690171422167
DebyeTemp	142.00000000000000000000	147.00000000000000000000	320.00000000000000000000	400.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	237.62500000000000000000	Max=	400.00000000000000000000	StdDv=	96.52452732336999121493	Skew=	0.15312198771249993544	Kurto=	1.28438182522132427128
Coor	12.00000000000000000000	12.00000000000000000000	6.00000000000000000000	6.00000000000000000000	***	Min=	6.00000000000000000000	Ave=	9.00000000000000000000	Max=	12.00000000000000000000	StdDv=	3.00000000000000000000	Skew=	-0.00000000000000000001	Kurto=	1.00000000000000000000
Radius	1.36000000000000000001	1.44000000000000000005	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	1.00750000000000000005	Max=	1.44000000000000000005	StdDv=	0.37415738667036897082	Skew=	0.00051009746559887912	Kurto=	1.03368654560657810331
!!!	Ea=	1067.00000000000000000000	Log10A=	7.48115674499999999984
=================================================================================
30	...	30	...	La0.750Sr0.250Ga0.800Mg0.200O2.775	...	Perovskites
OM	1.38750000000000000004
Atomname	La	Sr	Ga	Mg
Content	0.75000000000000000000	0.25000000000000000000	0.80000000000000000001	0.20000000000000000000
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.05375000000000000003	Max=	-1.63000000000000000000	StdDv=	0.35626315765175607054	Skew=	0.24808772008646544179	Kurto=	1.23813851140331627934
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	93.36175124999999999642	Max=	138.90546999999999999709	StdDv=	38.50139018403700364584	Skew=	-0.04930140620576423940	Kurto=	1.82609317139570380829
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.77500000000000000009	Max=	3.00000000000000000000	StdDv=	0.41758232721225164416	Skew=	-1.31710554819634927267	Kurto=	2.73476702508960573608
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.85450000000000000001	Max=	1.17999999999999999995	StdDv=	0.22105146459591712011	Skew=	0.09319032010113939600	Kurto=	1.26387862743167404041
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	5.17425000000000000037	Max=	6.15000000000000000009	StdDv=	1.59867896636566780085	Skew=	-1.36499807989030494133	Kurto=	2.98884688940532983778
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06143397500000000000	Max=	0.08476400000000000000	StdDv=	0.02146937996250415705	Skew=	-0.05506985021258447787	Kurto=	1.28074711559831219058
Filling	0.12275400000000000000	0.12487800000000000000	0.05096000000000000000	0.06740500000000000000	***	Min=	0.05096000000000000000	Ave=	0.08876700000000000000	Max=	0.12487800000000000000	StdDv=	0.03483604896511658080	Skew=	-0.04689915456064453621	Kurto=	1.05314835837005346653
BulkModulus	28.00000000000000000000	0.00000000000000000000	0.00000000000000000000	45.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	31.57894736842105263240	Max=	45.00000000000000000000	StdDv=	6.93060177742379863661	Skew=	1.42009389360938619094	Kurto=	3.01666666666666666622
ShearModulus	14.00000000000000000000	6.09999999999999999991	0.00000000000000000000	17.00000000000000000000	***	Min=	6.09999999999999999991	Ave=	12.85416666666666666522	Max=	17.00000000000000000000	StdDv=	3.63168684023768155575	Skew=	-1.07255901408666533346	Kurto=	2.78161172313090883671
PoissonRatio	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.28999999999999999999	***	Min=	0.28000000000000000000	Ave=	0.28166666666666666664	Max=	0.28999999999999999999	StdDv=	0.00372677996249964949	Skew=	1.78885438199983177869	Kurto=	4.20000000000000005057
ThermalConductivity	13.00000000000000000000	35.00000000000000000000	29.00000000000000000000	160.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	36.84999999999999999861	Max=	160.00000000000000000000	StdDv=	41.89245158736833821167	Skew=	2.46852391345232213089	Kurto=	7.50772103536472403896
ThermalExpansion	0.00001200000000000000	0.00002300000000000000	0.00012000000000000000	0.00002500000000000000	***	Min=	0.00001200000000000000	Ave=	0.00005787500000000000	Max=	0.00012000000000000000	StdDv=	0.00005092258217137069	Skew=	0.38508428958244455032	Kurto=	1.17797108547125998384
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	3.00000000000000000000	3.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.87500000000000000000	Max=	5.00000000000000000000	StdDv=	0.92702481088695786859	Skew=	0.25006685807727524657	Kurto=	1.21024793388429752065
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	2.00000000000000000000	0.00000100000000000000	***	Min=	0.00000100000000000000	Ave=	1.30000009999999999990	Max=	2.00000000000000000000	StdDv=	0.64031222071743250466	Skew=	-0.36567403492464653096	Kurto=	2.29446548947384722206
DebyeTemp	142.00000000000000000000	147.00000000000000000000	320.00000000000000000000	400.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	239.62500000000000000000	Max=	400.00000000000000000000	StdDv=	99.00749655960401062610	Skew=	0.17715896860824710643	Kurto=	1.31242372615333817367
Coor	12.00000000000000000000	12.00000000000000000000	6.00000000000000000000	6.00000000000000000000	***	Min=	6.00000000000000000000	Ave=	9.00000000000000000000	Max=	12.00000000000000000000	StdDv=	3.00000000000000000000	Skew=	-0.00000000000000000001	Kurto=	1.00000000000000000000
Radius	1.36000000000000000001	1.44000000000000000005	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	1.00999999999999999999	Max=	1.44000000000000000005	StdDv=	0.37188707963574104250	Skew=	-0.00291647319273343192	Kurto=	1.03842757500043133005
!!!	Ea=	1118.00000000000000000000	Log10A=	7.77343693200000000016
=================================================================================
31	...	31	...	La0.750Sr0.250Ga0.750Mg0.250O2.750	...	Perovskites
OM	1.37500000000000000000
Atomname	La	Sr	Ga	Mg
Content	0.75000000000000000000	0.25000000000000000000	0.75000000000000000000	0.25000000000000000000
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.06624999999999999986	Max=	-1.63000000000000000000	StdDv=	0.34989060790481358673	Skew=	0.32444542836699435609	Kurto=	1.31581072644077916875
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	92.22630124999999999547	Max=	138.90546999999999999709	StdDv=	39.82861920421778741119	Skew=	-0.08406856186621297031	Kurto=	1.80295388950343770653
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.75000000000000000000	Max=	3.00000000000000000000	StdDv=	0.43301270189221932339	Skew=	-1.15470053837925152890	Kurto=	2.33333333333333333304
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.85700000000000000006	Max=	1.17999999999999999995	StdDv=	0.21894063122225623106	Skew=	0.08657617903980302066	Kurto=	1.27925207165239070595
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	5.07000000000000000016	Max=	6.15000000000000000009	StdDv=	1.68113800742235317530	Skew=	-1.20277459924053369662	Kurto=	2.55720894074176200274
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06110462500000000000	Max=	0.08476400000000000000	StdDv=	0.02120842224175044568	Skew=	-0.04106938434925161640	Kurto=	1.30566486288424824988
Filling	0.12275400000000000000	0.12487800000000000000	0.05096000000000000000	0.06740500000000000000	***	Min=	0.05096000000000000000	Ave=	0.08917812500000000000	Max=	0.12487800000000000000	StdDv=	0.03448268302509790203	Skew=	-0.05711936760101074192	Kurto=	1.06641250089411199632
BulkModulus	28.00000000000000000000	0.00000000000000000000	0.00000000000000000000	45.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	32.25000000000000000000	Max=	45.00000000000000000000	StdDv=	7.36121593216772849731	Skew=	1.15470053837925152912	Kurto=	2.33333333333333333348
ShearModulus	14.00000000000000000000	6.09999999999999999991	0.00000000000000000000	17.00000000000000000000	***	Min=	6.09999999999999999991	Ave=	13.01999999999999999955	Max=	17.00000000000000000000	StdDv=	3.64987671024652557362	Skew=	-1.09211649492217910548	Kurto=	2.87019108042557633269
PoissonRatio	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.28999999999999999999	***	Min=	0.28000000000000000000	Ave=	0.28199999999999999999	Max=	0.28999999999999999999	StdDv=	0.00400000000000000000	Skew=	1.50000000000000000846	Kurto=	3.25000000000000001691
ThermalConductivity	13.00000000000000000000	35.00000000000000000000	29.00000000000000000000	160.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	40.12500000000000000000	Max=	160.00000000000000000000	StdDv=	46.06364482973530396007	Skew=	2.12100678072422583467	Kurto=	5.77950817875426705412
ThermalExpansion	0.00001200000000000000	0.00002300000000000000	0.00012000000000000000	0.00002500000000000000	***	Min=	0.00001200000000000000	Ave=	0.00005550000000000000	Max=	0.00012000000000000000	StdDv=	0.00005017967716117751	Skew=	0.49006676345828980673	Kurto=	1.27449913245758418643
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	3.00000000000000000000	3.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.87500000000000000000	Max=	5.00000000000000000000	StdDv=	0.92702481088695786859	Skew=	0.25006685807727524660	Kurto=	1.21024793388429752054
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	2.00000000000000000000	0.00000100000000000000	***	Min=	0.00000100000000000000	Ave=	1.25000012500000000002	Max=	2.00000000000000000000	StdDv=	0.66143759153839251305	Skew=	-0.32396843754072765227	Kurto=	2.22448811661823573575
DebyeTemp	142.00000000000000000000	147.00000000000000000000	320.00000000000000000000	400.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	241.62500000000000000000	Max=	400.00000000000000000000	StdDv=	101.39025779136770692712	Skew=	0.19225849719368521081	Kurto=	1.32245067057788192591
Coor	12.00000000000000000000	12.00000000000000000000	6.00000000000000000000	6.00000000000000000000	***	Min=	6.00000000000000000000	Ave=	9.00000000000000000000	Max=	12.00000000000000000000	StdDv=	3.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.36000000000000000001	1.44000000000000000005	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	1.01250000000000000004	Max=	1.44000000000000000005	StdDv=	0.36958591693948512791	Skew=	-0.00596672139438558037	Kurto=	1.04289814929527881312
!!!	Ea=	1167.00000000000000000000	Log10A=	7.98102969399999999985
=================================================================================
32	...	32	...	La0.750Sr0.250Ga0.700Mg0.300O2.725	...	Perovskites
OM	1.36249999999999999996
Atomname	La	Sr	Ga	Mg
Content	0.75000000000000000000	0.25000000000000000000	0.69999999999999999999	0.30000000000000000001
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.07875000000000000012	Max=	-1.63000000000000000000	StdDv=	0.34294451081771231638	Skew=	0.40233603909232327770	Kurto=	1.41095106816386521966
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	91.09085124999999999451	Max=	138.90546999999999999709	StdDv=	41.08165376321541096410	Skew=	-0.10254488421775948752	Kurto=	1.76147293397051642530
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.72499999999999999991	Max=	3.00000000000000000000	StdDv=	0.44651427748729379235	Skew=	-1.00780651972053771266	Kurto=	2.01567398119122256992
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.85950000000000000006	Max=	1.17999999999999999995	StdDv=	0.21678041885742355950	Skew=	0.08094949022311270061	Kurto=	1.29475071900575641477
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	4.96574999999999999994	Max=	6.15000000000000000009	StdDv=	1.75355052322423832689	Skew=	-1.05522907186530366566	Kurto=	2.21191053228282942912
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06077527500000000000	Max=	0.08476400000000000000	StdDv=	0.02093903362501180473	Skew=	-0.02840937948479870758	Kurto=	1.33171439808342752600
Filling	0.12275400000000000000	0.12487800000000000000	0.05096000000000000000	0.06740500000000000000	***	Min=	0.05096000000000000000	Ave=	0.08958925000000000000	Max=	0.12487800000000000000	StdDv=	0.03412070488995647933	Skew=	-0.06647051317957613778	Kurto=	1.07951867464178109183
BulkModulus	28.00000000000000000000	0.00000000000000000000	0.00000000000000000000	45.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	32.85714285714285714385	Max=	45.00000000000000000000	StdDv=	7.67981717469463552074	Skew=	0.94868329805051379930	Kurto=	1.89999999999999999976
ShearModulus	14.00000000000000000000	6.09999999999999999991	0.00000000000000000000	17.00000000000000000000	***	Min=	6.09999999999999999991	Ave=	13.17307692307692307699	Max=	17.00000000000000000000	StdDv=	3.65992409466347059285	Skew=	-1.11757532165597614558	Kurto=	2.95987651992241436352
PoissonRatio	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.28999999999999999999	***	Min=	0.28000000000000000000	Ave=	0.28230769230769230769	Max=	0.28999999999999999999	StdDv=	0.00421325044234743164	Skew=	1.27801930084538759784	Kurto=	2.63333333333333333278
ThermalConductivity	13.00000000000000000000	35.00000000000000000000	29.00000000000000000000	160.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	43.40000000000000000139	Max=	160.00000000000000000000	StdDv=	49.67182299855724039034	Skew=	1.84514806808616600275	Kurto=	4.60973214098418184684
ThermalExpansion	0.00001200000000000000	0.00002300000000000000	0.00012000000000000000	0.00002500000000000000	***	Min=	0.00001200000000000000	Ave=	0.00005312500000000000	Max=	0.00012000000000000000	StdDv=	0.00004931135138079264	Skew=	0.59915311074687859952	Kurto=	1.39865346973641006454
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	3.00000000000000000000	3.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.87500000000000000000	Max=	5.00000000000000000000	StdDv=	0.92702481088695786859	Skew=	0.25006685807727524657	Kurto=	1.21024793388429752065
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	2.00000000000000000000	0.00000100000000000000	***	Min=	0.00000100000000000000	Ave=	1.20000015000000000002	Max=	2.00000000000000000000	StdDv=	0.67823273291704780418	Skew=	-0.26924073552513374987	Kurto=	2.15122743897431923385
DebyeTemp	142.00000000000000000000	147.00000000000000000000	320.00000000000000000000	400.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	243.62500000000000000000	Max=	400.00000000000000000000	StdDv=	103.67972017226898361064	Skew=	0.20023274152980911336	Kurto=	1.31972363350664893388
Coor	12.00000000000000000000	12.00000000000000000000	6.00000000000000000000	6.00000000000000000000	***	Min=	6.00000000000000000000	Ave=	9.00000000000000000000	Max=	12.00000000000000000000	StdDv=	3.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.36000000000000000001	1.44000000000000000005	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	1.01499999999999999999	Max=	1.44000000000000000005	StdDv=	0.36725331856907705825	Skew=	-0.00861541780160519364	Kurto=	1.04704716635129668170
!!!	Ea=	1168.00000000000000000000	Log10A=	7.91849128899999999982
=================================================================================
33	...	33	...	La0.700Sr0.300Ga0.950Mg0.050O2.825	...	Perovskites
OM	1.41250000000000000002
Atomname	La	Sr	Ga	Mg
Content	0.69999999999999999999	0.30000000000000000001	0.94999999999999999999	0.05000000000000000000
ElectronegativityFromO	-2.33999999999999999992	-2.49000000000000000001	-1.63000000000000000000	-2.13000000000000000010	***	Min=	-2.49000000000000000001	Ave=	-2.01999999999999999998	Max=	-1.63000000000000000000	StdDv=	0.37619808611953357462	Skew=	0.02067938284954646166	Kurto=	1.09749289175081749675
Mass	138.90546999999999999709	87.62000000000000000250	69.72299999999999999684	24.30500000000000000028	***	Min=	24.30500000000000000028	Ave=	95.48596449999999999370	Max=	138.90546999999999999709	StdDv=	33.33256476746208544007	Skew=	0.30885167414255148443	Kurto=	1.69758181740404769967
Valence	3.00000000000000000000	2.00000000000000000000	3.00000000000000000000	2.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	2.82499999999999999983	Max=	3.00000000000000000000	StdDv=	0.37996710383926659080	Skew=	-1.71067440689539936862	Kurto=	3.92640692640692640460
Radius06	1.03200000000000000002	1.17999999999999999995	0.62000000000000000000	0.72000000000000000003	***	Min=	0.62000000000000000000	Ave=	0.85070000000000000001	Max=	1.17999999999999999995	StdDv=	0.23125291349516009934	Skew=	0.12565736112696634146	Kurto=	1.22199864690405236888
Xensity	6.15000000000000000009	2.64000000000000000010	5.90999999999999999986	1.74000000000000000001	***	Min=	1.74000000000000000001	Ave=	5.39924999999999999985	Max=	6.15000000000000000009	StdDv=	1.34087730143365466693	Skew=	-1.72748300392642310601	Kurto=	4.12066921794137641785
MolDensity	0.04427500000000000000	0.03013000000000000000	0.08476400000000000000	0.07159000000000000000	***	Min=	0.03013000000000000000	Ave=	0.06206840000000000000	Max=	0.08476400000000000000	StdDv=	0.02259989786016742156	Skew=	-0.11124667549381450820	Kurto=	1.21666957273999973700
