No.	Name	Composition	Strcture	OM	MinElectronegativityFromO	AveElectronegativityFromO	MaxElectronegativityFromO	StdDvElectronegativityFromO	SkewElectronegativityFromO	KurtoElectronegativityFromO	MinMass	AveMass	MaxMass	StdDvMass	SkewMass	KurtoMass	MinValence	AveValence	MaxValence	StdDvValence	SkewValence	KurtoValence	MinRadius06	AveRadius06	MaxRadius06	StdDvRadius06	SkewRadius06	KurtoRadius06	MinXensity	AveXensity	MaxXensity	StdDvXensity	SkewXensity	KurtoXensity	MinMolDensity	AveMolDensity	MaxMolDensity	StdDvMolDensity	SkewMolDensity	KurtoMolDensity	MinFilling	AveFilling	MaxFilling	StdDvFilling	SkewFilling	KurtoFilling	MinBulkModulus	AveBulkModulus	MaxBulkModulus	StdDvBulkModulus	SkewBulkModulus	KurtoBulkModulus	MinShearModulus	AveShearModulus	MaxShearModulus	StdDvShearModulus	SkewShearModulus	KurtoShearModulus	MinPoissonRatio	AvePoissonRatio	MaxPoissonRatio	StdDvPoissonRatio	SkewPoissonRatio	KurtoPoissonRatio	MinThermalConductivity	AveThermalConductivity	MaxThermalConductivity	StdDvThermalConductivity	SkewThermalConductivity	KurtoThermalConductivity	MinThermalExpansion	AveThermalExpansion	MaxThermalExpansion	StdDvThermalExpansion	SkewThermalExpansion	KurtoThermalExpansion	MinOuterPrincipal	AveOuterPrincipal	MaxOuterPrincipal	StdDvOuterPrincipal	SkewOuterPrincipal	KurtoOuterPrincipal	MinOuterAzimuthal	AveOuterAzimuthal	MaxOuterAzimuthal	StdDvOuterAzimuthal	SkewOuterAzimuthal	KurtoOuterAzimuthal	MinDebyeTemp	AveDebyeTemp	MaxDebyeTemp	StdDvDebyeTemp	SkewDebyeTemp	KurtoDebyeTemp	MinCoor	AveCoor	MaxCoor	StdDvCoor	SkewCoor	KurtoCoor	MinRadius	AveRadius	MaxRadius	StdDvRadius	SkewRadius	KurtoRadius	Ea	Log10A
39	39	Sr0.900Ce0.100CoO2.550	Perovskites	1.27499999999999999998	-2.49000000000000000001	-2.01649999999999999991	-1.55999999999999999995	0.45792220955092361628	-0.01670607348764605103	1.01789452095050852467	58.93319399999999999920	75.90139699999999999686	140.11600000000000000588	20.29611449931264553423	1.37799781163618742367	5.30445923044065425307	2.00000000000000000000	2.04999999999999999996	3.00000000000000000000	0.21794494717703367762	4.12948320967011178609	18.05263157894736842160	0.74500000000000000000	0.95399999999999999996	1.17999999999999999995	0.21208842495525303888	0.06693310126568789728	1.05194999566068593956	2.64000000000000000010	5.95649999999999999996	8.85999999999999999969	3.03279949056972772349	-0.14876395949699288280	1.06380458026435133526	0.03013000000000000000	0.09114435000000000000	0.15034000000000000000	0.05932123980942660642	-0.01162495010573876532	1.01297885609082003074	0.12487800000000000000	0.14088035000000000000	0.15681300000000000000	0.01593333604200639458	-0.00025531188343203684	1.00033247823514540140	22.00000000000000000000	165.63636363636363635354	180.00000000000000000000	45.42180639150944858676	-2.84604989415154139816	9.09999999999999999774	6.09999999999999999991	41.44499999999999999972	76.00000000000000000000	34.59561352252623370185	-0.00660263417270912426	1.00773522176438667876	0.24000000000000000000	0.29300000000000000000	0.31000000000000000000	0.01900000000000000000	-0.87126403265782184008	3.44639006760230507840	11.00000000000000000000	66.30000000000000000278	100.00000000000000000000	34.08240015022416228782	-0.07876079866215538264	1.14456012626491675937	0.00000600000000000000	0.00001715000000000000	0.00002300000000000000	0.00000549795416495991	-0.08999219651286419987	1.58491785896684928253	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	0.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.60000000000000000002	3.00000000000000000000	0.58309518948453004707	0.36317347441943047910	2.27681660899653979255	147.00000000000000000000	298.64999999999999999445	445.00000000000000000000	146.78122325420237483107	-0.01585477938866853550	1.01709540154388820539	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	0.00000000000000000000	1.00000000000000000000	0.74500000000000000000	1.08749999999999999998	1.44000000000000000005	0.34315630549357533264	0.01055153835744583599	1.01189293193782836209	831.6919733	6.044278365
40	40	Sr0.900Ce0.100FeO2.550	Perovskites	1.27499999999999999998	-2.49000000000000000001	-2.04150000000000000000	-1.61000000000000000001	0.43300433023238924646	-0.01855793614842962384	1.01960096864293609463	55.84500000000000000111	74.35729999999999999954	140.11600000000000000588	21.60364788664173724825	1.19960528116328189285	4.62565523252040502241	2.00000000000000000000	2.54999999999999999996	3.00000000000000000000	0.49749371855330997737	-0.20100756305184241482	1.04040404040404040401	0.64499999999999999998	0.90399999999999999995	1.17999999999999999995	0.26149856596165111665	0.04661873141232175368	1.04094616180672612602	2.64000000000000000010	5.46350000000000000011	7.87399999999999999998	2.56477499013071320129	-0.17868208047147481182	1.05443661693554596617	0.03013000000000000000	0.08647285000000000000	0.14099700000000000000	0.05466047426456799414	-0.01358211256788608952	1.01491475115687125293	0.09544000000000000000	0.11019385000000000000	0.12557500000000000000	0.01475459085259567609	0.00030504237456124820	1.00041697591748551756	22.00000000000000000000	156.54545454545454545581	170.00000000000000000000	42.54700851862910374046	-2.84604989415154139881	9.09999999999999999948	6.09999999999999999991	44.44499999999999999972	82.00000000000000000000	37.59237256412529224955	-0.00562191873321218162	1.00665849449684370316	0.24000000000000000000	0.28299999999999999998	0.28999999999999999999	0.01100000000000000000	-2.86701728024042073431	11.75992077043917764540	11.00000000000000000000	55.79999999999999999931	79.00000000000000000000	23.75205254288563584512	-0.17176889706856733966	1.35257059702995557828	0.00000600000000000000	0.00001665000000000000	0.00002300000000000000	0.00000588451357377991	0.02233812382355769528	1.34159357487459708234	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	0.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.60000000000000000002	3.00000000000000000000	0.58309518948453004707	0.36317347441943047910	2.27681660899653979255	147.00000000000000000000	311.14999999999999999445	470.00000000000000000000	159.24737831436974710986	-0.01358899016978778988	1.01492145717101318403	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	0.00000000000000000000	1.00000000000000000000	0.64499999999999999998	1.03749999999999999991	1.44000000000000000005	0.39307283040169540574	0.00813201113731409239	1.00937759927713717099	858.8849619	5.849837271
41	41	Sr0.950Ce0.050Fe0.800Co0.200O2.525	Perovskites	1.26250000000000000004	-2.49000000000000000001	-2.04074999999999999998	-1.55999999999999999995	0.44175438594313922217	-0.00617228151783586792	1.01393482673024743358	55.84500000000000000111	73.35371940000000000326	140.11600000000000000588	18.74893389209709811810	0.96677343377481658428	4.51780976066284184088	2.00000000000000000000	2.42499999999999999996	3.00000000000000000000	0.49434299833212971281	0.30343304245450417189	1.09207161125319693090	0.64499999999999999998	0.91824999999999999992	1.17999999999999999995	0.25616779169130532987	-0.00852706928466850581	1.05695775202895983415	2.64000000000000000010	5.45885000000000000005	8.85999999999999999969	2.70319247881093365545	-0.05130860922476006923	1.06852778353967382352	0.03013000000000000000	0.08695247500000000000	0.15034000000000000000	0.05604566526234990638	0.00012155229477961573	1.01701555639279585838	0.09544000000000000000	0.11631372500000000000	0.15681300000000000000	0.01937235398833541344	0.45705880636755047403	2.46873972066631660769	22.00000000000000000000	164.85714285714285713691	180.00000000000000000000	32.18145830293278304365	-4.14256756392163766941	18.50105902150240416888	6.09999999999999999991	43.64749999999999999917	82.00000000000000000000	37.21116087614037337694	0.00302690398198736128	1.01100091607325104294	0.24000000000000000000	0.28599999999999999999	0.31000000000000000000	0.01157583690279022547	-0.72719670451923447825	8.12163065270661617412	11.00000000000000000000	58.50000000000000000000	100.00000000000000000000	25.67196914924914753764	0.10340968696910716096	1.47207372452713646329	0.00000600000000000000	0.00001717500000000000	0.00002300000000000000	0.00000562977575041848	-0.02084772677706706620	1.24834490001859037072	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	-0.00000000000000000001	1.00000000000000000000	1.00000000000000000000	1.55000000000000000007	3.00000000000000000000	0.54543560573178572056	0.26345452603667921228	1.97140032483581667967	147.00000000000000000000	307.32500000000000001110	470.00000000000000000000	158.04467525038608526067	-0.00138658785994834526	1.01488993512476640150	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	-0.00000000000000000001	1.00000000000000000000	0.64499999999999999998	1.05000000000000000007	1.44000000000000000005	0.38634505302902481970	-0.01080452170593110783	1.02304455466185001216	619.1587705	4.958554085
42	42	Sr0.850Ce0.150Fe0.800Co0.200O2.575	Perovskites	1.28750000000000000002	-2.49000000000000000001	-2.03225000000000000002	-1.55999999999999999995	0.43460607163269129828	-0.02320038762208099057	1.03326161924083369974	55.84500000000000000111	75.97851940000000000447	140.11600000000000000588	23.60755630064211538222	1.26918629425105981357	4.34997842075183595778	2.00000000000000000000	2.47500000000000000013	3.00000000000000000000	0.49937460888595447289	0.10012523486435177324	1.01002506265664160389	0.64499999999999999998	0.90974999999999999996	1.17999999999999999995	0.25008985885077387518	0.03798278620260545107	1.10265323333874073076	2.64000000000000000010	5.66535000000000000002	8.85999999999999999969	2.63690486697946689480	-0.22346372060983381335	1.15101865108497264660	0.03013000000000000000	0.08786182500000000000	0.15034000000000000000	0.05525834769918817433	-0.01196919729477228493	1.03143325267226970709	0.09544000000000000000	0.11634857500000000000	0.15681300000000000000	0.01938834972204635574	0.45167619009061022223	2.45803541773933325416	22.00000000000000000000	152.43478260869565216185	180.00000000000000000000	50.65469297710642460411	-2.16993911475931689024	5.75971415190215500247	6.09999999999999999991	44.04249999999999999611	82.00000000000000000000	36.85067765659133710160	-0.00218846549229352473	1.01760655657372800433	0.24000000000000000000	0.28400000000000000000	0.31000000000000000000	0.01529705854077835449	-1.27726918782304472164	5.97983782599167214928	11.00000000000000000000	57.29999999999999999931	100.00000000000000000000	27.25454090605820496596	-0.01404083797473053223	1.57836724806994018909	0.00000600000000000000	0.00001632500000000000	0.00002300000000000000	0.00000595981333600307	0.03689037680258522941	1.46497565305080022541	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	-0.00000000000000000001	1.00000000000000000000	1.00000000000000000000	1.65000000000000000009	3.00000000000000000000	0.61441028637222537957	0.38479798646530320665	2.33309942546379544778	147.00000000000000000000	309.97500000000000000555	470.00000000000000000000	155.76207617709774222448	-0.01432503434731253824	1.03008766153480778088	6.00000000000000000000	9.00000000000000000087	12.00000000000000000000	3.00000000000000000000	-0.00000000000000000089	1.00000000000000000011	0.64499999999999999998	1.04500000000000000007	1.44000000000000000005	0.38188676332127564331	-0.00326564664001896826	1.03270271328764665444	987.5636463	5.861706881
43	43	Sr0.800Ce0.200Fe0.800Co0.200O2.600	Perovskites	1.29999999999999999996	-2.49000000000000000001	-2.02799999999999999993	-1.55999999999999999995	0.43092458736999447291	-0.03086670822443247176	1.04279988826365726390	55.84500000000000000111	77.29091940000000000160	140.11600000000000000588	25.59387874877247362471	1.23313357396755841748	3.86495242491081250559	2.00000000000000000000	2.50000000000000000022	3.00000000000000000000	0.50000000000000000000	-0.00000000000000000130	1.00000000000000000000	0.64499999999999999998	0.90549999999999999998	1.17999999999999999995	0.24688509473032186274	0.06001275096408391960	1.12817073431213395131	2.64000000000000000010	5.76859999999999999978	8.85999999999999999969	2.59697794368762400531	-0.31181780741283740094	1.21832955032489644194	0.03013000000000000000	0.08831650000000000000	0.15034000000000000000	0.05485479924537141172	-0.01732469416093325551	1.03836372793042982273	0.09544000000000000000	0.11636600000000000000	0.15681300000000000000	0.01939631916111920447	0.44898948699430258759	2.45272497787356521561	22.00000000000000000000	146.99999999999999998612	180.00000000000000000000	56.02082945952633191364	-1.77132354690522730509	4.17034731472500831088	6.09999999999999999991	44.23999999999999999806	82.00000000000000000000	36.66751150541852628806	-0.00443073720041946082	1.02061686115748720361	0.24000000000000000000	0.28299999999999999998	0.31000000000000000000	0.01676305461424021013	-1.24320167957587505568	5.01534934967895542918	11.00000000000000000000	56.70000000000000000069	100.00000000000000000000	27.99303484797602290836	-0.04912666703371270087	1.58834414098609950222	0.00000600000000000000	0.00001590000000000000	0.00002300000000000000	0.00000607371385562409	0.08911926276473869069	1.52598741645155338252	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	-0.00000000000000000001	1.00000000000000000000	1.00000000000000000000	1.70000000000000000004	3.00000000000000000000	0.64031242374328486863	0.36567514978795566540	2.29446757882212968465	147.00000000000000000000	311.29999999999999998890	470.00000000000000000000	154.59110582436494105152	-0.02007515625762309442	1.03742397328444182917	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	-0.00000000000000000001	1.00000000000000000000	0.64499999999999999998	1.04250000000000000002	1.44000000000000000005	0.37961329007293725151	-0.00000000000000000002	1.03721550855083634302	459.7944103	3.855756943
44	44	La0.800Sr0.200Fe0.900Co0.100O2.900	Perovskites	1.45000000000000000004	-2.49000000000000000001	-1.98749999999999999996	-1.55999999999999999995	0.38499188303131794727	-0.03669463006239143119	1.06334417923787417069	55.84500000000000000111	92.40109770000000000145	138.90546999999999999709	39.04753899038320327786	0.27480163036187569417	1.17743802596788536146	2.00000000000000000000	2.84999999999999999991	3.00000000000000000000	0.35707142142714249990	-1.96039211763921372418	4.84313725490196078172	0.64499999999999999998	0.85830000000000000000	1.17999999999999999995	0.20864613583769050958	0.10854200939933621428	1.25314897689527349146	2.64000000000000000010	6.71030000000000000039	8.85999999999999999969	1.61949316454253674624	-1.32027231065623877702	4.27107348531711143247	0.03013000000000000000	0.09168865000000000000	0.15034000000000000000	0.05044064318808296085	-0.01501575758541203103	1.03645860476323528534	0.09544000000000000000	0.11237805000000000001	0.15681300000000000000	0.01692678768838021433	0.58603173716028154270	2.91190703046514253924	28.00000000000000000000	107.44444444444444444059	180.00000000000000000000	71.09244546693506310031	-0.22051051100322680694	1.05307978715383213141	6.09999999999999999991	46.90999999999999999639	82.00000000000000000000	34.58573260753630472172	-0.00919557027859962724	1.02363547379305994795	0.28000000000000000000	0.28599999999999999999	0.31000000000000000000	0.00734846922834953429	1.54227131953014917837	5.95061728395061730100	13.00000000000000000000	49.25000000000000000000	100.00000000000000000000	32.75648790697806174085	-0.02728534463732603021	1.19777823041470164126	0.00001200000000000000	0.00001315000000000000	0.00002300000000000000	0.00000329051667675458	2.64606676156696824409	8.04218187002030807705	3.00000000000000000000	3.90000000000000000009	5.00000000000000000000	0.94339811320566038116	0.20008948746187469236	1.15351597020578209793	1.00000000000000000000	1.50000000000000000000	2.00000000000000000000	0.50000000000000000000	-0.00000000000000000001	1.00000000000000000000	142.00000000000000000000	305.25000000000000000000	470.00000000000000000000	162.34280858726080325194	0.00284203111933979409	1.00405295224720197207	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	2.99999999999999999978	0.00000000000000000002	1.00000000000000000043	0.64499999999999999998	1.01550000000000000000	1.44000000000000000005	0.36183179793931876051	0.00269419593093792305	1.02845151947358681081	1333.03528	6.625953321
45	45	La0.800Sr0.200Mn0.800Co0.200O2.900	Perovskites	1.45000000000000000004	-2.49000000000000000001	-2.09699999999999999985	-1.55999999999999999995	0.29161790068512598081	0.29129258411858047006	1.77410067723410931877	54.93804399999999999935	92.19272500000000000742	138.90546999999999999709	39.25184508230502276882	0.27120345970729628282	1.17850899335981503511	2.00000000000000000000	3.20000000000000000004	4.00000000000000000000	0.74833147735478827711	-0.34362159674454563772	1.84693877551020408192	0.52999999999999999997	0.81729999999999999996	1.17999999999999999995	0.25521130460855373325	-0.04772655614780911582	1.25132442846529392687	2.64000000000000000010	6.53000000000000000019	8.85999999999999999969	1.53330362290056563992	-1.23744862143984397755	4.70289591563377836966	0.03013000000000000000	0.08890780000000000000	0.15034000000000000000	0.04788554532173566048	0.01197048225220653763	1.08411459791115468852	0.04990200000000000000	0.09723150000000000000	0.15681300000000000000	0.03984997165682806355	-0.19743806847255685597	1.38612913933525520643	28.00000000000000000000	85.77777777777777776930	180.00000000000000000000	54.68653658763386419747	0.15306268681144771305	1.60109214046268294711	6.09999999999999999991	23.01666666666666666470	76.00000000000000000000	23.86981473651514446509	1.72745817631468254346	4.10146736317685752654	0.28000000000000000000	0.28499999999999999997	0.31000000000000000000	0.01118033988749894848	1.78885438199983176557	4.20000000000000002021	7.69999999999999999983	21.78000000000000000062	100.00000000000000000000	27.19278580800429869803	2.32258299792597008968	6.88499274735383516534	0.00001200000000000000	0.00001720000000000000	0.00002300000000000000	0.00000501597448159378	0.00076068574514680389	1.02536643067831695884	3.00000000000000000000	3.90000000000000000009	5.00000000000000000000	0.94339811320566038116	0.20008948746187469236	1.15351597020578209804	1.00000000000000000000	1.50000000000000000000	2.00000000000000000000	0.50000000000000000000	0.00000000000000000001	1.00000000000000000000	142.00000000000000000000	280.00000000000000000000	445.00000000000000000000	137.36447866897759241545	0.01601894897830059103	1.02439211455169112714	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	-0.00000000000000000001	1.00000000000000000000	0.52999999999999999997	0.97449999999999999996	1.44000000000000000005	0.40670904833799800772	-0.04958656142518811542	1.07532027901765341862	959.190922	2.6520086
46	46	La0.650Sr0.300Fe0.800Co0.200O2.775	Perovskites	1.42307692307692307699	-2.49000000000000000001	-1.98358974358974358965	-1.55999999999999999995	0.39681092300081000489	-0.09418162833750844519	1.08054959905118941495	55.84500000000000000111	88.73702271794871794530	138.90546999999999999709	37.06891438518613242012	0.48638140446735429748	1.41548724432488456134	2.00000000000000000000	2.74358974358974358953	3.00000000000000000000	0.43665093245965131197	-1.11571841707793662651	2.24482758620689654963	0.64499999999999999998	0.86656410256410256409	1.17999999999999999995	0.21422559339448741467	0.16275419017337653534	1.30362567134926533603	2.64000000000000000010	6.59523076923076923038	8.85999999999999999969	1.91566302991456709009	-1.06675732765162195321	3.07853945364135135631	0.03013000000000000000	0.09265812820512820513	0.15034000000000000000	0.05178500696106859093	-0.06726958810636823178	1.05038105876627196823	0.09544000000000000000	0.11536825641025641026	0.15681300000000000000	0.01926640798520062738	0.60421683507915240914	2.68212361376630804193	28.00000000000000000000	115.27272727272727272096	180.00000000000000000000	70.43039664342280458537	-0.42795913417268510764	1.19198560769215196635	6.09999999999999999991	47.04102564102564102214	82.00000000000000000000	34.77318240156738762131	-0.06094340330983405155	1.03577201525966088914	0.28000000000000000000	0.28717948717948717948	0.31000000000000000000	0.00904368825053763988	1.41661712484338227257	4.35566991656413809476	13.00000000000000000000	52.38461538461538461592	100.00000000000000000000	32.96510617079931392687	-0.06601712266391986506	1.31182412611465554892	0.00001200000000000000	0.00001379487179487179	0.00002300000000000000	0.00000393654467241544	1.89579092334360050308	4.63217455510796697173	3.00000000000000000000	3.82051282051282051254	5.00000000000000000000	0.90218523516713748585	0.36029039238584379269	1.32489084223081159141	1.00000000000000000000	1.51282051282051282050	2.00000000000000000000	0.49983560742610071316	-0.05129891760425770486	1.00263157894736842121	142.00000000000000000000	308.41025641025641026993	470.00000000000000000000	160.82538993782108190100	-0.04584376500253509694	1.00967510416369532120	6.00000000000000000000	8.92307692307692307786	12.00000000000000000000	2.99901364455660427908	0.05129891760425770383	1.00263157894736842099	0.64499999999999999998	1.01589743589743589742	1.44000000000000000005	0.36208242402565907054	0.04941004962098770886	1.04528184947109296541	1225.935709	6.426529656
47	47	La0.650Sr0.300MnO2.775	Perovskites	1.42307692307692307699	-2.49000000000000000001	-2.13230769230769230758	-1.88999999999999999999	0.25332113538577094943	-0.16802008468939095884	1.19146536733182968669	54.93804399999999999935	87.95517923076923076653	138.90546999999999999709	37.74082198863568870378	0.47677380324222796369	1.40756899429321617430	2.00000000000000000000	3.35897435897435897448	4.00000000000000000000	0.73335126390128675303	-0.67560370426367280012	2.13270783890579324667	0.52999999999999999997	0.79733333333333333332	1.17999999999999999995	0.27844967628320601484	0.14501028782112325944	1.15261348860977210808	2.64000000000000000010	6.19974358974358974320	7.30000000000000000017	1.60347457213532065367	-1.51761423164073871257	3.85059741027724959260	0.03013000000000000000	0.08753576923076923076	0.13287700000000000000	0.04674494411353504648	-0.08115718283725703761	1.04838435944352645964	0.04990200000000000000	0.08572076923076923077	0.12487800000000000000	0.03675574236277990420	0.05236108374306586893	1.00417722574612965005	28.00000000000000000000	83.75757575757575757597	120.00000000000000000000	44.95319471778585260560	-0.43412157106222959665	1.18846153846153846159	6.09999999999999999991	11.50526315789473684199	14.00000000000000000000	3.67215320231526263974	-0.79259392390121702544	1.62820512820512820491	0.28000000000000000000	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.00000000000000000000	100000000000000000.00000000000000000000	7.69999999999999999983	13.66666666666666666696	35.00000000000000000000	9.40330911021339456522	1.66533982186443533071	4.15880747321275348518	0.00001200000000000000	0.00001882051282051282	0.00002300000000000000	0.00000483508435941465	-0.69046937820157496798	1.50165326426991112979	3.00000000000000000000	3.82051282051282051254	5.00000000000000000000	0.90218523516713748585	0.36029039238584379269	1.32489084223081159141	1.00000000000000000000	1.51282051282051282050	2.00000000000000000000	0.49983560742610071319	-0.05129891760425770472	1.00263157894736842078	142.00000000000000000000	280.20512820512820512109	410.00000000000000000000	133.17660907408156009679	-0.05174210297557109356	1.00326268759605040143	6.00000000000000000000	8.92307692307692307612	12.00000000000000000000	2.99901364455660427886	0.05129891760425770567	1.00263157894736842132	0.52999999999999999997	0.94666666666666666660	1.44000000000000000005	0.42827820656930726229	0.06255336532075945710	1.01947236014945635991	582.6302385	1.967780085
48	48	Pr0.800Sr0.200Mn0.700Co0.300O2.900	Perovskites	1.45000000000000000004	-2.49000000000000000001	-2.06850000000000000012	-1.55999999999999999995	0.30171634029332915797	0.31277863270013712353	1.79815528608813460275	54.93804399999999999935	93.19335849999999999566	140.90765999999999999459	40.02556771499988043372	0.27770760928208479236	1.18042628951001609089	2.00000000000000000000	3.10000000000000000013	4.00000000000000000000	0.76811457478686081754	-0.17211415350007223211	1.71128985923585176716	0.52999999999999999997	0.81125000000000000003	1.17999999999999999995	0.23392773991128115031	-0.04152037678466912821	1.48611007863127823762	2.64000000000000000010	6.85600000000000000004	8.85999999999999999969	1.56583013127222711515	-1.62958376559362031161	5.66032694543815948114	0.03013000000000000000	0.09128935000000000000	0.15034000000000000000	0.04743864298362148554	0.00785450423552921844	1.11931107615581084519	0.04990200000000000000	0.10051465000000000000	0.15681300000000000000	0.03934581772091539591	-0.24908347543175433643	1.61598783455936715649	29.00000000000000000000	89.55555555555555555941	180.00000000000000000000	57.91010487741824360255	0.18326442020213264368	1.55275016782608821979	6.09999999999999999991	27.70769230769230769343	76.00000000000000000000	26.63443293467085043122	1.22658397975008219029	2.59264246338958898952	0.28000000000000000000	0.28692307692307692310	0.31000000000000000000	0.01263975132704229493	1.27801930084538759328	2.63333333333333332519	7.69999999999999999983	26.39500000000000000042	100.00000000000000000000	31.84580780887807844974	1.75346299848914815309	4.33528878304419961658	0.00000700000000000000	0.00001475000000000000	0.00002300000000000000	0.00000704893608993584	0.00722710428587227677	1.16436691586566987101	3.00000000000000000000	3.50000000000000000000	4.00000000000000000000	0.50000000000000000000	0.00000000000000000000	1.00000000000000000000	1.00000000000000000000	2.29999999999999999996	3.00000000000000000000	0.64031242374328486869	-0.36567514978795566529	2.29446757882212968378	147.00000000000000000000	304.95000000000000001110	445.00000000000000000000	117.06898607231549778313	-0.02409344799761715429	1.12387776787212235042	6.00000000000000000000	9.00000000000000000000	12.00000000000000000000	3.00000000000000000000	0.00000000000000000000	1.00000000000000000000	0.52999999999999999997	0.96296999999999999996	1.44000000000000000005	0.37695745794452720977	-0.05973069078776812946	1.15128187923167021726	570.5097537	1.546283437
49	49	Pr0.650Sr0.300MnO2.775	Perovskites	1.42307692307692307699	-2.49000000000000000001	-2.12230769230769230759	-1.88999999999999999999	0.24539305507550522531	-0.23162392901468907861	1.30145076398229850539	54.93804399999999999935	88.62257589743589743236	140.90765999999999999459	38.64283361050800009659	0.48600058062160024470	1.41323857882758248741	2.00000000000000000000	3.35897435897435897448	4.00000000000000000000	0.73335126390128675303	-0.67560370426367280012	2.13270783890579324667	0.52999999999999999997	0.78333333333333333325	1.17999999999999999995	0.26712460679532231284	0.22070087745100101411	1.28232186326956707639	2.64000000000000000010	6.40641025641025641012	7.30000000000000000017	1.62357391021970050011	-1.83142932372906496906	4.50352355448837386124	0.03013000000000000000	0.08879276923076923077	0.13287700000000000000	0.04560145090160356889	-0.10200807565375614167	1.08172188020082504301	0.04990200000000000000	0.08400210256410256411	0.12487800000000000000	0.03506560520363469946	0.06523034908736110314	1.02356916856826987261	29.00000000000000000000	84.15151515151515151936	120.00000000000000000000	44.46457303607078899096	-0.43412157106222959703	1.18846153846153846181	6.09999999999999999991	12.18947368421052631585	15.00000000000000000000	4.13698272159567563208	-0.79259392390121702544	1.62820512820512820491	0.28000000000000000000	0.28000000000000000000	0.28000000000000000000	0.00000000000000000000	0.00000000000000000000	100000000000000000.00000000000000000000	7.69999999999999999983	13.66666666666666666696	35.00000000000000000000	9.40330911021339456522	1.66533982186443533071	4.15880747321275348518	0.00000700000000000000	0.00001715384615384615	0.00002300000000000000	0.00000718809008382995	-0.69965407293186506453	1.50049758797051047718	3.00000000000000000000	3.48717948717948717950	4.00000000000000000000	0.49983560742610071319	0.05129891760425770472	1.00263157894736842078	1.00000000000000000000	2.17948717948717948702	3.00000000000000000000	0.67451007374184130457	-0.23226075687343315873	2.17096294563800995743	147.00000000000000000000	299.53846153846153843592	410.00000000000000000000	114.62823882488413490544	-0.12189014129549380170	1.11418776651354851264	6.00000000000000000000	8.92307692307692307612	12.00000000000000000000	2.99901364455660427886	0.05129891760425770567	1.00263157894736842132	0.52999999999999999997	0.92809999999999999996	1.44000000000000000005	0.41080800868532249196	0.08696414383431752097	1.05758445300014999619	1230.944983	5.313963139
